10.2307/j100951,10.2307/j100736,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j100954,10.2307/j100955,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j100957,10.2307/j100003,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j100958,10.2307/j100090,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j100961,10.2307/j100745,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j100969,10.2307/j100852,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j100970,10.2307/j100229,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j100972,10.2307/j100859,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j100975,10.2307/j100976,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j100978,10.2307/j100979,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j100980,10.2307/j100849,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j100983,10.2307/j100982,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j100985,10.2307/j100777,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j100987,10.2307/j101054,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j100989,10.2307/j100158,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j100992,10.2307/j100990,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j100992,10.2307/j100991,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j100994,10.2307/j100993,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101002,10.2307/j101001,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101005,10.2307/j101007,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101007,10.2307/j101006,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101012,10.2307/j100242,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101013,10.2307/j100421,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101016,10.2307/j101017,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101029,10.2307/j101031,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101030,10.2307/j101029,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101034,10.2307/j101033,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101038,10.2307/j100929,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101039,10.2307/j100904,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101041,10.2307/j101040,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101043,10.2307/j100707,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101048,10.2307/j101047,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101054,10.2307/j101053,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101202,10.2307/j101201,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101203,10.2307/j101200,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101207,10.2307/j101205,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101208,10.2307/j101206,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101213,10.2307/j101212,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101216,10.2307/j101215,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101217,10.2307/j101224,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101220,10.2307/j101218,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101221,10.2307/j101217,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101222,10.2307/j50000351,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101224,10.2307/j101219,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101226,10.2307/j101225,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101227,10.2307/j101226,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101230,10.2307/j101229,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101231,10.2307/j101227,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j101231,10.2307/j101230,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j101238,10.2307/j50000246,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101239,10.2307/j101237,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101240,10.2307/j101239,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101246,10.2307/j101245,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101251,10.2307/j101257,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101255,10.2307/j101254,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101263,10.2307/j101304,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101303,10.2307/j101395,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101305,10.2307/j101391,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101311,10.2307/j101442,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101316,10.2307/j101443,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101334,10.2307/j101439,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101339,10.2307/j101416,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101343,10.2307/j101434,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101349,10.2307/j101372,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j101349,10.2307/j101426,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j101358,10.2307/j101318,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101374,10.2307/j101349,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101375,10.2307/j50000324,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101376,10.2307/j101438,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101379,10.2307/j101305,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101381,10.2307/j101379,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101385,10.2307/j101386,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101388,10.2307/j101351,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101389,10.2307/j101430,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101391,10.2307/j101392,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101395,10.2307/j101397,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101398,10.2307/j101364,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101403,10.2307/j101370,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101405,10.2307/j101359,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101406,10.2307/j101403,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101407,10.2307/j101388,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101408,10.2307/j101435,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101412,10.2307/j101317,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101413,10.2307/j101368,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101421,10.2307/j101408,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101422,10.2307/j101343,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101426,10.2307/j101371,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101429,10.2307/j101428,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101432,10.2307/j101431,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101433,10.2307/j101432,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101434,10.2307/j101433,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101435,10.2307/j101390,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101436,10.2307/j101437,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101442,10.2307/j50000536,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101448,10.2307/j101451,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101450,10.2307/j101449,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j101451,10.2307/j101450,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000001,10.2307/j50000000,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000014,10.2307/j50000013,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000019,10.2307/j50000018,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000021,10.2307/j50000020,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000024,10.2307/j50000012,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000026,10.2307/j50000025,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000029,10.2307/j50000028,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000030,10.2307/j50000029,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000031,10.2307/j50000030,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000032,10.2307/j50000031,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000034,10.2307/j50000033,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000035,10.2307/j50000034,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000036,10.2307/j50000314,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000038,10.2307/j50000708,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000039,10.2307/j50000038,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000040,10.2307/j50000039,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000041,10.2307/j50000040,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000045,10.2307/j50000044,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000047,10.2307/j50000046,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000054,10.2307/j50000240,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000057,10.2307/j50000056,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000063,10.2307/j50000062,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000068,10.2307/j50000067,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000070,10.2307/j50000432,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000071,10.2307/j100441,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000076,10.2307/j50000075,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000081,10.2307/j50000080,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000093,10.2307/j50000091,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j50000093,10.2307/j50000092,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j50000094,10.2307/j50000082,Publication A splits into (two or more) Publication B and publication C. Publication A ceases to exist.
10.2307/j50000095,10.2307/j50000082,Publication A splits into (two or more) Publication B and publication C. Publication A ceases to exist.
10.2307/j50000096,10.2307/j50000094,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j50000096,10.2307/j50000095,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j50000102,10.2307/j50000101,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000103,10.2307/j50000130,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000114,10.2307/j50000113,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000115,10.2307/j50000114,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000117,10.2307/j50000116,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000121,10.2307/j50000120,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000126,10.2307/j50000125,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000128,10.2307/j50000127,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000135,10.2307/j50000134,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000137,10.2307/j50000136,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000139,10.2307/j50000138,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000141,10.2307/j50000140,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000142,10.2307/j50000141,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000145,10.2307/j50000143,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000146,10.2307/j50000147,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000149,10.2307/j50000148,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000153,10.2307/j50000152,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000156,10.2307/j50000155,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000170,10.2307/j50000169,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000171,10.2307/j50000170,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000174,10.2307/j50000173,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000178,10.2307/j50000177,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000181,10.2307/j50000180,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000185,10.2307/j50000184,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000186,10.2307/j50000185,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000191,10.2307/j50000190,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000201,10.2307/j50000200,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000206,10.2307/j50000205,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000211,10.2307/j50000322,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000212,10.2307/j50000211,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000213,10.2307/j50000212,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000216,10.2307/j100700,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000235,10.2307/j50000234,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000236,10.2307/j50000237,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000242,10.2307/j50000241,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000244,10.2307/j50000377,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000245,10.2307/j100841,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000246,10.2307/j101414,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000248,10.2307/j50000247,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000249,10.2307/j50000248,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000251,10.2307/j50000250,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000253,10.2307/j50000252,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000255,10.2307/j50000254,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000256,10.2307/j50000493,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000258,10.2307/j50000257,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000259,10.2307/j50000258,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000260,10.2307/j50000259,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000261,10.2307/j50000260,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000265,10.2307/j50000264,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000267,10.2307/j50000266,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000268,10.2307/j50000267,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000279,10.2307/j50000278,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000282,10.2307/j50000281,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000285,10.2307/j50000694,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000286,10.2307/j50000285,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000287,10.2307/j50000286,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000289,10.2307/j50000288,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000292,10.2307/j50000291,Publication A splits into (two or more) Publication B and publication C. Publication A ceases to exist.
10.2307/j50000293,10.2307/j50000291,Publication A splits into (two or more) Publication B and publication C. Publication A ceases to exist.
10.2307/j50000294,10.2307/j50000292,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j50000294,10.2307/j50000293,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j50000295,10.2307/j50000294,Publication A splits into (two or more) Publication B and publication C. Publication A ceases to exist.
10.2307/j50000296,10.2307/j50000295,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000298,10.2307/j100788,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000303,10.2307/j50000302,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000304,10.2307/j50000303,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000305,10.2307/j50000304,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000306,10.2307/j50000294,Publication A splits into (two or more) Publication B and publication C. Publication A ceases to exist.
10.2307/j50000307,10.2307/j50000306,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000308,10.2307/j50000497,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000310,10.2307/j50000309,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000311,10.2307/j50000310,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000312,10.2307/j50000311,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000320,10.2307/j50000349,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000322,10.2307/j50000320,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j50000322,10.2307/j50000321,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j50000324,10.2307/j50000323,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000326,10.2307/j50000325,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000327,10.2307/j50000326,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000328,10.2307/j50000327,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000329,10.2307/j50000328,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000330,10.2307/j50000564,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000333,10.2307/j50000332,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000334,10.2307/j50000333,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000336,10.2307/j50000294,Publication A splits into (two or more) Publication B and publication C. Publication A ceases to exist.
10.2307/j50000339,10.2307/j50000338,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000340,10.2307/j100566,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000342,10.2307/j50000341,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000344,10.2307/j50000343,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000345,10.2307/j50000344,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000349,10.2307/j50000348,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000353,10.2307/j101417,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000356,10.2307/j50000357,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000360,10.2307/j100667,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000368,10.2307/j50000367,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000374,10.2307/j50000373,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000381,10.2307/j50000380,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000382,10.2307/j50000381,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000383,10.2307/j50000382,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000384,10.2307/j50000383,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000385,10.2307/j50000384,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000393,10.2307/j50000392,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000394,10.2307/j50000393,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000395,10.2307/j50000391,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j50000395,10.2307/j50000394,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j50000396,10.2307/j50000425,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000399,10.2307/j50000398,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000400,10.2307/j50000399,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000405,10.2307/j50000404,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000407,10.2307/j50000406,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000410,10.2307/j50000411,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000413,10.2307/j50000414,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000416,10.2307/j50000415,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000417,10.2307/j50000416,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000418,10.2307/j50000417,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000430,10.2307/j50000429,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000432,10.2307/j50000431,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000438,10.2307/j50000437,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000440,10.2307/j50000439,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000442,10.2307/j50000441,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000443,10.2307/j50000442,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000445,10.2307/j50000444,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000450,10.2307/j50000449,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000452,10.2307/j50000451,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000454,10.2307/j50000453,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000455,10.2307/j50000454,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000456,10.2307/j50000455,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000457,10.2307/j50000456,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000460,10.2307/j50000459,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000462,10.2307/j50000461,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000466,10.2307/j50000467,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000469,10.2307/j50000468,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000472,10.2307/j50000471,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000477,10.2307/j50000476,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000478,10.2307/j50000477,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000480,10.2307/j50000479,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000481,10.2307/j50000480,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000485,10.2307/j50000482,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j50000485,10.2307/j50000483,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j50000485,10.2307/j50000484,Publication A and Publication B are merged to form Journal C. Both A and B cease to exist after the merge.
10.2307/j50000487,10.2307/j50000486,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000488,10.2307/j50000487,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000489,10.2307/j50000488,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000490,10.2307/j50000489,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000505,10.2307/j50000504,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000511,10.2307/j50000510,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000519,10.2307/j50000518,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000521,10.2307/j50000520,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000524,10.2307/j50000523,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000526,10.2307/j50000619,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000527,10.2307/j50000526,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000534,10.2307/j50000533,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000544,10.2307/j50000543,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000546,10.2307/j50000732,Publication A splits into (two or more) Publication B and publication C. Publication A ceases to exist.
10.2307/j50000549,10.2307/j50000548,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000552,10.2307/j50000732,Publication A splits into (two or more) Publication B and publication C. Publication A ceases to exist.
10.2307/j50000555,10.2307/j50000554,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000563,10.2307/j50000562,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000567,10.2307/j50000566,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000579,10.2307/j50000276,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000583,10.2307/j50000582,A publication (A) ceases and a new one (B) starts as a continuation of the first one
10.2307/j50000593,10.2307/j50000592,A publication (A) ceases and a new one (B) starts as a continuation of the first one
